block_number,tx_hash,log_index,stakeholder,collateralToken,parentCollectionId,conditionId,partition,amount
74990155,0x9df9273a4b7983dd994162157a2869fbdec7cf41e43c929155653fc3852b6ed3,521,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",6540000
74990155,0xcadd407579308145cc59d352d6a4c7d50e1ccbdde20fa60a4b6b0c46a05931cb,535,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",5110000
74990155,0x27404f27fac59aa96ced83bbe7e34318044c9278f855e4f6d16cfee6c01ddb37,561,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",5416650
74990156,0x931eb859af88f815d19cd5b9bb2855c6dbc2495c2ba522ac498d4b88480040e4,553,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",25263140
74990156,0xca2ddb4e81ed3d6077c4547f3cb478c36b7946797efd047be150e0359e341219,567,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990156,0x463ab3bfa370eba8edf76e50c013a8192ce2e0869582ab00b732b3106d082cb1,581,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990159,0xf26f5f1b6998472a0928532cfe92e1251447099f95e1cc80a0840ec9550187f2,703,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xefd03529099ff23ff209e493c980ed01fa91d23540b02c0f7d0b21f96b3c45ea,"[1, 2]",17360000
74990159,0x91fced7c9a309815846091ccfd1644ccfa351c90fd0323df7d2d89eb2c512333,728,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990159,0x91fced7c9a309815846091ccfd1644ccfa351c90fd0323df7d2d89eb2c512333,736,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990159,0x91fced7c9a309815846091ccfd1644ccfa351c90fd0323df7d2d89eb2c512333,744,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",101000000
74990159,0x91fced7c9a309815846091ccfd1644ccfa351c90fd0323df7d2d89eb2c512333,752,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",101000000
74990159,0x91fced7c9a309815846091ccfd1644ccfa351c90fd0323df7d2d89eb2c512333,760,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",11238094
74990160,0x9a6d7f5b2ff6acabdbfab0d8023cfeb8c3c76dda5d00cfd8e843721aacaf8d95,686,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",4913300000
74990161,0xce9bb7a34ecaddfd6ef9916ca34f826eb6d5df6170b7f8aeb615627aad10505d,611,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xcc0220136696f63558aad382cdee5f817abf03106ac25c47dc03c87a983eef02,"[1, 2]",30303000
74990162,0xc3ae8a132cc2b6ab943b9f2c6a0ba4919ce93ad4ded25120ea4d1034c43438d3,320,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x919f36a0a371e33f5778fdaface3a07cdba23a0c8aef1ad0c7b48d1ca528ada2,"[1, 2]",1000000000
74990162,0xb2dfc6b34b5e8ea93a90d51dc812b63f1a19c18501ca4608363a382d2857773a,334,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",100000000
74990163,0xa7d2b8146b409b36f2782bfa920aae90f341d6bc59c0e76765d70a64dc105329,475,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xd8ce35197533cbb402ebb72232069c1fb2d17a690868fbed40c875d285d84776,"[1, 2]",3363600000
74990165,0x630a1e337da1757149fa9dded29731329dfdd54ab0fbda8499cc5ef2761e1dfb,274,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x32108f7d15d38af3b3aa3b4c5e978f035ec0fdb38867d5d939dfef777161cc11,"[1, 2]",199790000
74990165,0x2a9c302cbfb7b359243794d57244ce47cf1b56330e38ac945c4ca1ccfdbc5d6c,294,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x2066e5a8db1bbc513eb22d4eb0f96638dd1fefbcc89d645bf6c859d790c4b276,"[1, 2]",18181817
74990165,0xa2af1b7b9c7c3cbdaeae8c118a49fa007002edb37f56eba409372480dd158ebb,314,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x18b1c135d0a40c5894da9412e77311827d9caf16cf4cd6591b247a34730af919,"[1, 2]",43236362
74990168,0xa6ae9f7255078c634cdc58a7edef69fa10b1a579cf7909e556333868ac266a16,307,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x6c3d5fba5442f3e725eb89b7cffcc341ca3105cddaac09c1e4bc8e7010f0fe40,"[1, 2]",1069507
74990168,0xf004f839c8907abd33d215e88887b7d7d2d412890980a89f54f5bc22b26bcae5,323,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x05b6d8eeb423d2612b39f5f4f2f3ecf531acdf29f3e1ff57178ba85272ab2217,"[1, 2]",91070000
74990168,0xf004f839c8907abd33d215e88887b7d7d2d412890980a89f54f5bc22b26bcae5,331,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x05b6d8eeb423d2612b39f5f4f2f3ecf531acdf29f3e1ff57178ba85272ab2217,"[1, 2]",17038107
74990168,0xda3652b0d3f576ce46557e4856e1a97dc230787198f6d78a4ced37a8b1ae1316,345,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x7dee0687effec3886b287dbc11aa37451ed5044b52fe43f07c8e0bd17b0f356c,"[1, 2]",687012194
74990169,0x26d8b5dbc39954ac028e9cfa6f3240d3407da513f53b34331906f38f94487fcf,480,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x11a367fea8169759c13b9dbf4547e6fb8aaecfd22f87674870f5940e86c90bdb,"[1, 2]",100000000
74990169,0x1e5e55715a009fdc008a03f731475875bd795eb6503de8a220258f570ad949ed,507,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",248905260
74990170,0x48757d2815925f7fe391947b38ac55ba392a0f291efe996752a6b8fd02eb7226,400,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",20000000
74990171,0x9949eedc49375bcb3c67e8c8e364a3700939488f3c3b564ccc96490654b5ea00,366,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe69cc8ea34c39501e9dcc7dd99212cb4533515d42e154e9fda136e0a3861c5aa,"[1, 2]",1000000000
74990171,0x9949eedc49375bcb3c67e8c8e364a3700939488f3c3b564ccc96490654b5ea00,380,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe69cc8ea34c39501e9dcc7dd99212cb4533515d42e154e9fda136e0a3861c5aa,"[1, 2]",100000000
74990171,0x9949eedc49375bcb3c67e8c8e364a3700939488f3c3b564ccc96490654b5ea00,406,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe69cc8ea34c39501e9dcc7dd99212cb4533515d42e154e9fda136e0a3861c5aa,"[1, 2]",100000000
74990171,0x9949eedc49375bcb3c67e8c8e364a3700939488f3c3b564ccc96490654b5ea00,420,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe69cc8ea34c39501e9dcc7dd99212cb4533515d42e154e9fda136e0a3861c5aa,"[1, 2]",4791332
74990172,0x2849d825d42e0c19d5bb52ba7d0d3666755608ca616ae86caaf52dab4e995a84,724,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8130c834a3dd64608a73e27033972012422a7e56311fc1bacf3865ed40f89857,"[1, 2]",223000000
74990172,0xe780398b72728849e93cd1a698e317211c0e1a2e87c48fb7b9339b6acc9bdb1f,738,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990173,0xd3ea92ea7abbb513bbfaeb371b6abebcf001d4d3fc971ddb412bf2ea26b9788e,462,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x38c7c119ad395bf3d0a4fe64eea08f0d5b06897af583e7be53e84cbb9166945f,"[1, 2]",1070000
74990173,0xd3ea92ea7abbb513bbfaeb371b6abebcf001d4d3fc971ddb412bf2ea26b9788e,470,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x38c7c119ad395bf3d0a4fe64eea08f0d5b06897af583e7be53e84cbb9166945f,"[1, 2]",18930000
74990173,0xa49a56564a0b2c5b7e61145aa0291894d16135fa093c50239931884578ebf5ca,484,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",10352940
74990173,0xc7f3887364d986569fdee39dcdb010e1dbd917e67287839f6f099f4c24363beb,502,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",1005000
74990174,0xfeb986bab4479afcd3054e5494b025e200f99301ab3de430f4b47e0b03d8ad83,479,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xf668b1c8e01f8cc93fa0e7c5ba2e4b1d5e2b30749e5796a3a8b308412a54e3de,"[1, 2]",421052620
74990174,0x2c1a1efed64797799fea6073518e9a51550b3195e0f87ec0ba03e4c91fcf9c35,506,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990174,0x2c1a1efed64797799fea6073518e9a51550b3195e0f87ec0ba03e4c91fcf9c35,514,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990174,0x2c1a1efed64797799fea6073518e9a51550b3195e0f87ec0ba03e4c91fcf9c35,522,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990174,0x2c1a1efed64797799fea6073518e9a51550b3195e0f87ec0ba03e4c91fcf9c35,530,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990174,0x2c1a1efed64797799fea6073518e9a51550b3195e0f87ec0ba03e4c91fcf9c35,538,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990174,0x2c1a1efed64797799fea6073518e9a51550b3195e0f87ec0ba03e4c91fcf9c35,546,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990174,0x43f8262fdf7e3178204492b92c355c25c41d9359206133cf01f9ece24441dd5a,560,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990175,0x400fc3be705a734c675b8298edfc6a70c94bfe73dedd6fab1d7268a0eb5a6dfe,397,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x14c222c314bb9ab7322fe9337a186b4c27097ff256988c6f836ba6b4e7999a6c,"[1, 2]",4000000
74990176,0x9fc170f3cfd9f9a1c50fe45a4608286498a70082038d6bc49c1848cd9ec7f958,688,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x27fa3741337f72bb571945794b5e0a2326d8830d324a3608a0cb994005f9f0ad,"[1, 2]",6650000
74990176,0xdb16bb98b069e726da9226ea851bfad01a4576bf6ba107b614b7e84d3534bb29,710,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42f8e73e22bfee1b16af67b2b5a0cc030bcd51c6f1d48c150ac3bd7bcac9d89f,"[1, 2]",20000000
74990176,0x79f40e4838cd6c8aab9f26846efbd574ba219d199649740d0958d8a11dc5e229,744,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990176,0x79f40e4838cd6c8aab9f26846efbd574ba219d199649740d0958d8a11dc5e229,752,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x54eea1eca602d7e38833156b0487419567ae205910a0371708f414f846c5984e,"[1, 2]",40000000
74990176,0xd7b5ab0d0a93f8284d0aa8dccead5527b0f89005c17ea86cd2240d3d0db7446b,766,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x8130c834a3dd64608a73e27033972012422a7e56311fc1bacf3865ed40f89857,"[1, 2]",6000000
74990177,0x9acac8bcd3ea05958b9acc7f6a0602d569e508f3483aeb21fc46dd607fb2e430,905,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",5000000
74990178,0xe2d28da8cdecb73b441e136e917ce900591aefb4a34f6fa60181bfe87631c8f3,409,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x3d0a731ba69f087ccde2a2287ffc5fda1f8228a133711a068c96dbe428f5d30f,"[1, 2]",284494381
74990178,0x8eb36466a72d90caf1ad16f72a341791514636708b1b0c45a3f1b09f791e6e2e,428,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0x42ef427d3b65855d71b0ad74a7cd6ec354b8fa0dc8e29a02562197459be976e1,"[1, 2]",1036257
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,820,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",101000000
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,828,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,836,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",20000000
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,844,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,852,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",101000000
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,860,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",101000000
74990179,0x7b9568aece87f39aa1a6ef5932b4571d844b722fa196e3edbca60c6b7db3a162,868,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",96173912
74990182,0x3384e5c28d2a5d0f1357827ab7fa40c4b2edad4e333df529bddc0bb663350e3c,533,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x38c7c119ad395bf3d0a4fe64eea08f0d5b06897af583e7be53e84cbb9166945f,"[1, 2]",1070000
74990182,0x3384e5c28d2a5d0f1357827ab7fa40c4b2edad4e333df529bddc0bb663350e3c,541,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x38c7c119ad395bf3d0a4fe64eea08f0d5b06897af583e7be53e84cbb9166945f,"[1, 2]",18930000
74990183,0x8d878bfbfb67d88a5cb7c5a51118e085a705d49b9ee8079bf49b745d51015fec,435,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3a3bd7bb9528e159577f7c2e685cc81a765002e2,0x0000000000000000000000000000000000000000000000000000000000000000,0xe8d095422da9f6c3ceed727a4b6251177f618b002d2a698bfccb48716c7aa469,"[1, 2]",2511557600
74990183,0xc44e5aad21a4c0a8290d1c5a7bc3515701b5057741fe3c470a43886e02fe527c,451,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",9000000
74990183,0xb6a436eefe20b058a699fd73791cf44c56c074e55ab3242e60e5b109aca75c9c,465,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0xea7fd8b8f32e60b576cf0523c98030008b27b889dc6696e665e39a4a8f1a2f52,"[1, 2]",25000000
74990184,0x239cb4285ef0e369aa06d545943cd2fd188d7f4e17245ad7490dc6dd8a37f96c,391,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x10d3c9a27547c178d60e602895ea2530caeaeda63883fa947f1fda8fed23e99b,"[1, 2]",100000000
74990184,0x239cb4285ef0e369aa06d545943cd2fd188d7f4e17245ad7490dc6dd8a37f96c,399,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x10d3c9a27547c178d60e602895ea2530caeaeda63883fa947f1fda8fed23e99b,"[1, 2]",100000000
74990184,0x239cb4285ef0e369aa06d545943cd2fd188d7f4e17245ad7490dc6dd8a37f96c,407,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x10d3c9a27547c178d60e602895ea2530caeaeda63883fa947f1fda8fed23e99b,"[1, 2]",247000000
74990184,0x239cb4285ef0e369aa06d545943cd2fd188d7f4e17245ad7490dc6dd8a37f96c,415,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x0000000000000000000000000000000000000000000000000000000000000000,0x10d3c9a27547c178d60e602895ea2530caeaeda63883fa947f1fda8fed23e99b,"[1, 2]",100000000
